id,timestamp,mac,rssi,mac_pai
14185,2025-10-26 20:20:19,40:4c:ca:5d:e6:e8,-64,40:4c:ca:5e:09:2d
14186,2025-10-26 20:21:48,40:4c:ca:5e:09:2c,-75,40:4c:ca:5d:f3:b9
14187,2025-10-26 20:22:49,40:4c:ca:5d:f3:b8,-55,null
14188,2025-10-26 20:23:18,40:4c:ca:5d:ec:4c,-76,40:4c:ca:5e:09:2d
14189,2025-10-26 20:25:19,40:4c:ca:5d:e6:e8,-65,40:4c:ca:5e:09:2d
14190,2025-10-26 20:26:48,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14191,2025-10-26 20:27:49,40:4c:ca:5d:f3:b8,-57,null
14192,2025-10-26 20:28:18,40:4c:ca:5d:ec:4c,-79,40:4c:ca:5e:09:2d
14193,2025-10-26 20:31:48,40:4c:ca:5e:09:2c,-77,40:4c:ca:5d:f3:b9
14194,2025-10-26 20:32:49,40:4c:ca:5d:f3:b8,-57,null
14195,2025-10-26 20:33:18,40:4c:ca:5d:ec:4c,-79,40:4c:ca:5e:09:2d
14196,2025-10-26 20:37:49,40:4c:ca:5d:f3:b8,-56,null
14197,2025-10-26 20:38:18,40:4c:ca:5d:ec:4c,-85,40:4c:ca:5d:f3:b9
14198,2025-10-26 20:41:45,40:4c:ca:5e:09:2c,-80,40:4c:ca:5d:ec:4d
14199,2025-10-26 20:42:57,40:4c:ca:5d:f3:b8,-56,null
14200,2025-10-26 20:43:03,40:4c:ca:5d:f3:b8,-56,null
14201,2025-10-26 20:43:03,40:4c:ca:5d:f3:b8,-56,null
14202,2025-10-26 20:43:03,40:4c:ca:5d:f3:b8,-56,null
14203,2025-10-26 20:43:03,40:4c:ca:5d:f3:b8,-56,null
14204,2025-10-26 20:43:03,40:4c:ca:5d:f3:b8,-56,null
14205,2025-10-26 20:43:03,40:4c:ca:5d:f3:b8,-56,null
14206,2025-10-26 20:43:03,40:4c:ca:5d:f3:b8,-56,null
14207,2025-10-26 20:43:18,40:4c:ca:5d:ec:4c,-83,40:4c:ca:5d:f3:b9
14208,2025-10-26 20:43:18,40:4c:ca:5d:e6:e8,-70,40:4c:ca:5d:ec:4d
14209,2025-10-26 20:46:45,40:4c:ca:5e:09:2c,-80,40:4c:ca:5d:ec:4d
14210,2025-10-26 20:47:49,40:4c:ca:5d:f3:b8,-56,null
14211,2025-10-26 20:48:18,40:4c:ca:5d:ec:4c,-85,40:4c:ca:5d:f3:b9
14212,2025-10-26 20:48:18,40:4c:ca:5d:e6:e8,-70,40:4c:ca:5d:ec:4d
14213,2025-10-26 20:51:45,40:4c:ca:5e:09:2c,-80,40:4c:ca:5d:ec:4d
14214,2025-10-26 20:52:49,40:4c:ca:5d:f3:b8,-55,null
14215,2025-10-26 20:53:18,40:4c:ca:5d:ec:4c,-85,40:4c:ca:5d:f3:b9
14216,2025-10-26 20:53:18,40:4c:ca:5d:e6:e8,-70,40:4c:ca:5d:ec:4d
14217,2025-10-26 20:56:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:ec:4d
14218,2025-10-26 20:57:49,40:4c:ca:5d:f3:b8,-57,null
14219,2025-10-26 20:58:18,40:4c:ca:5d:ec:4c,-87,40:4c:ca:5d:f3:b9
14220,2025-10-26 20:58:19,40:4c:ca:5d:e6:e8,-70,40:4c:ca:5d:ec:4d
14221,2025-10-26 21:01:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:ec:4d
14222,2025-10-26 21:03:00,40:4c:ca:5d:f3:b8,-51,null
14223,2025-10-26 21:03:00,40:4c:ca:5d:f3:b8,-51,null
14224,2025-10-26 21:03:00,40:4c:ca:5d:f3:b8,-51,null
14225,2025-10-26 21:03:00,40:4c:ca:5d:f3:b8,-51,null
14226,2025-10-26 21:03:00,40:4c:ca:5d:f3:b8,-51,null
14227,2025-10-26 21:03:00,40:4c:ca:5d:f3:b8,-51,null
14228,2025-10-26 21:03:00,40:4c:ca:5d:f3:b8,-51,null
14229,2025-10-26 21:03:00,40:4c:ca:5d:f3:b8,-51,null
