id,timestamp,sucesso,perda,layer,nos,trocas_pai,ult_troca
7599,2025-12-04 12:30:19,100.0,0.0,4,6,1,0
7600,2025-12-04 12:30:40,0.0,0.0,1,0,3,0
7601,2025-12-04 12:35:19,100.0,0.0,4,6,1,0
7602,2025-12-04 12:35:40,0.0,0.0,2,2,3,0
7603,2025-12-04 12:40:19,100.0,0.0,4,6,1,0
7604,2025-12-04 12:40:40,100.0,0.0,2,2,3,0
7605,2025-12-04 12:45:20,100.0,0.0,4,6,1,0
7606,2025-12-04 12:45:41,100.0,0.0,2,2,3,0
7607,2025-12-04 12:50:20,100.0,0.0,4,6,1,0
7608,2025-12-04 12:50:41,100.0,0.0,2,2,3,0
7609,2025-12-04 12:55:20,100.0,0.0,4,6,1,0
7610,2025-12-04 12:55:42,100.0,0.0,2,2,3,0
7611,2025-12-04 13:00:20,100.0,0.0,4,6,1,0
7612,2025-12-04 13:00:42,100.0,0.0,2,2,3,0
7613,2025-12-04 13:05:20,100.0,0.0,4,6,1,0
7614,2025-12-04 13:05:42,100.0,0.0,2,2,3,0
7615,2025-12-04 13:10:20,100.0,0.0,4,6,1,0
7616,2025-12-04 13:10:42,100.0,0.0,2,2,3,0
7617,2025-12-04 13:15:20,100.0,0.0,4,6,1,0
7618,2025-12-04 13:15:42,100.0,0.0,2,2,3,0
7619,2025-12-04 13:20:20,100.0,0.0,4,6,1,0
7620,2025-12-04 13:20:42,100.0,0.0,2,2,3,0
7621,2025-12-04 13:25:20,100.0,0.0,4,6,1,0
7622,2025-12-04 13:25:42,100.0,0.0,2,2,3,0
7623,2025-12-04 13:30:20,100.0,0.0,4,6,1,0
7624,2025-12-04 13:30:42,100.0,0.0,2,2,3,0
7625,2025-12-04 13:35:21,100.0,0.0,4,6,1,0
7626,2025-12-04 13:35:42,100.0,0.0,2,2,3,0
7627,2025-12-04 13:40:21,100.0,0.0,4,6,1,0
7628,2025-12-04 13:40:42,100.0,0.0,2,2,3,0
7629,2025-12-04 13:45:21,100.0,0.0,4,6,1,0
7630,2025-12-04 13:45:42,100.0,0.0,2,2,3,0
7631,2025-12-04 13:50:21,100.0,0.0,4,6,1,0
7632,2025-12-04 13:50:42,100.0,0.0,2,2,3,0
7633,2025-12-04 13:55:21,100.0,0.0,4,6,1,0
7634,2025-12-04 13:55:42,100.0,0.0,2,2,3,0
7635,2025-12-04 14:00:21,100.0,0.0,4,6,1,0
7636,2025-12-04 14:00:42,100.0,0.0,2,2,3,0
7637,2025-12-04 14:05:21,100.0,0.0,4,6,1,0
7638,2025-12-04 14:05:42,100.0,0.0,2,2,3,0
7639,2025-12-04 14:10:21,100.0,0.0,4,6,1,0
7640,2025-12-04 14:10:42,100.0,0.0,2,2,3,0
7641,2025-12-04 14:15:21,100.0,0.0,4,6,1,0
7642,2025-12-04 14:15:42,100.0,0.0,2,2,3,0
7643,2025-12-04 14:20:21,100.0,0.0,4,6,1,0
7644,2025-12-04 14:20:42,100.0,0.0,2,2,3,0
7645,2025-12-04 14:25:21,100.0,0.0,4,3,1,0
7646,2025-12-04 14:25:42,100.0,0.0,2,2,3,0
7647,2025-12-04 14:30:21,100.0,0.0,4,2,1,0
7648,2025-12-04 14:30:42,100.0,0.0,2,2,3,0
7649,2025-12-04 14:35:21,100.0,0.0,4,2,1,0
7650,2025-12-04 14:35:42,100.0,0.0,2,2,3,0
7651,2025-12-04 14:40:21,100.0,0.0,4,2,1,0
7652,2025-12-04 14:40:42,100.0,0.0,2,2,3,0
7653,2025-12-04 14:45:21,100.0,0.0,4,2,1,0
7654,2025-12-04 14:45:42,100.0,0.0,2,2,3,0
7655,2025-12-04 14:50:21,100.0,0.0,4,2,1,0
7656,2025-12-04 14:50:42,100.0,0.0,2,2,3,0
7657,2025-12-04 14:55:21,100.0,0.0,4,2,1,0
7658,2025-12-04 14:55:42,100.0,0.0,2,2,3,0
7659,2025-12-04 15:00:21,100.0,0.0,4,2,1,0
7660,2025-12-04 15:00:42,100.0,0.0,2,2,3,0
7661,2025-12-04 15:05:21,100.0,0.0,4,2,1,0
7662,2025-12-04 15:05:42,100.0,0.0,2,2,3,0
7663,2025-12-04 15:10:21,100.0,0.0,4,2,1,0
7664,2025-12-04 15:10:43,100.0,0.0,2,2,3,0
7665,2025-12-04 15:15:43,100.0,0.0,2,2,3,0
7666,2025-12-04 15:25:43,100.0,0.0,2,2,3,0
7667,2025-12-04 15:30:43,100.0,0.0,2,2,3,0
7668,2025-12-04 15:35:43,100.0,0.0,2,2,3,0
7669,2025-12-04 15:40:43,100.0,0.0,2,2,3,0
7670,2025-12-04 15:45:43,100.0,0.0,2,2,3,0
7671,2025-12-04 15:50:44,100.0,0.0,2,2,3,0
7672,2025-12-04 15:55:43,100.0,0.0,2,2,3,0
7673,2025-12-04 16:05:43,100.0,0.0,2,2,3,0
7674,2025-12-04 16:10:43,100.0,0.0,2,2,3,0
7675,2025-12-04 16:15:43,100.0,0.0,2,2,3,0
7676,2025-12-04 16:20:43,100.0,0.0,2,2,3,0
7677,2025-12-04 16:25:43,100.0,0.0,2,2,3,0
7678,2025-12-04 16:30:43,100.0,0.0,2,2,3,0
7679,2025-12-04 16:35:43,100.0,0.0,2,2,3,0
7680,2025-12-04 16:40:43,100.0,0.0,2,2,3,0
7681,2025-12-04 16:45:43,100.0,0.0,2,2,3,0
7682,2025-12-04 16:50:43,100.0,0.0,2,2,3,0
7683,2025-12-04 16:55:43,100.0,0.0,2,2,3,0
7684,2025-12-04 17:00:43,100.0,0.0,2,2,3,0
7685,2025-12-04 17:05:43,100.0,0.0,2,2,3,0
7686,2025-12-04 17:10:43,100.0,0.0,2,2,3,0
7687,2025-12-04 17:15:43,100.0,0.0,2,2,3,0
7688,2025-12-04 17:20:43,100.0,0.0,2,2,3,0
7689,2025-12-04 17:25:43,100.0,0.0,2,2,3,0
7690,2025-12-04 17:30:44,100.0,0.0,2,1,3,0
7691,2025-12-04 17:35:44,100.0,0.0,2,1,3,0
7692,2025-12-04 17:40:44,100.0,0.0,2,1,3,0
7693,2025-12-04 17:45:44,100.0,0.0,2,1,3,0
7694,2025-12-04 17:50:44,100.0,0.0,2,1,3,0
7695,2025-12-04 17:55:44,100.0,0.0,2,1,3,0
7696,2025-12-04 18:00:44,100.0,0.0,2,1,3,0
7697,2025-12-04 18:05:44,100.0,0.0,2,1,3,0
7698,2025-12-04 18:10:44,100.0,0.0,2,1,3,0
7699,2025-12-04 18:17:41,100.0,0.0,3,3,2,0
7700,2025-12-04 18:20:03,0.0,0.0,1,3,1,0
7701,2025-12-04 18:25:02,100.0,0.0,2,3,1,0
7702,2025-12-04 18:30:02,100.0,0.0,2,3,1,0
7703,2025-12-04 18:35:03,100.0,0.0,2,3,1,0
7704,2025-12-04 18:40:03,100.0,0.0,2,3,1,0
7705,2025-12-04 18:45:03,100.0,0.0,2,3,1,0
7706,2025-12-04 18:50:03,100.0,0.0,2,3,1,0
7707,2025-12-04 18:55:20,100.0,0.0,2,3,1,0
7708,2025-12-04 18:55:22,100.0,0.0,2,3,1,0
7709,2025-12-04 18:55:22,100.0,0.0,2,3,1,0
7710,2025-12-04 18:55:32,100.0,0.0,2,3,1,0
7711,2025-12-04 18:55:33,100.0,0.0,2,3,1,0
7712,2025-12-04 18:55:34,100.0,0.0,2,3,1,0
7713,2025-12-04 19:00:51,100.0,0.0,2,3,1,0
7714,2025-12-04 19:05:09,100.0,0.0,2,3,1,0
7715,2025-12-04 19:05:11,100.0,0.0,2,3,1,0
7716,2025-12-04 19:05:21,100.0,0.0,2,3,1,0
7717,2025-12-04 19:10:03,100.0,0.0,2,3,1,0
7718,2025-12-04 19:15:03,100.0,0.0,2,3,1,0
7719,2025-12-04 19:20:03,100.0,0.0,2,3,1,0
7720,2025-12-04 19:25:03,100.0,0.0,2,3,1,0
7721,2025-12-04 19:30:04,100.0,0.0,2,3,1,0
7722,2025-12-04 19:35:03,100.0,0.0,2,3,1,0
7723,2025-12-04 19:40:03,100.0,0.0,2,3,1,0
7724,2025-12-04 19:45:03,100.0,0.0,2,3,1,0
7725,2025-12-04 19:50:03,100.0,0.0,2,3,1,0
7726,2025-12-04 19:55:03,100.0,0.0,2,3,1,0
7727,2025-12-04 20:00:03,100.0,0.0,2,3,1,0
7728,2025-12-04 20:05:03,100.0,0.0,2,3,1,0
7729,2025-12-04 20:10:03,100.0,0.0,2,3,1,0
7730,2025-12-04 20:15:03,100.0,0.0,2,2,1,0
7731,2025-12-04 20:20:03,100.0,0.0,2,2,1,0
7732,2025-12-04 20:25:03,100.0,0.0,2,2,1,0
7733,2025-12-04 20:30:03,100.0,0.0,2,2,1,0
7734,2025-12-04 20:35:03,100.0,0.0,2,2,1,0
7735,2025-12-04 20:40:03,100.0,0.0,2,2,1,0
7736,2025-12-04 20:45:03,100.0,0.0,2,2,1,0
7737,2025-12-04 20:50:03,100.0,0.0,2,2,1,0
7738,2025-12-04 20:55:03,100.0,0.0,2,2,1,0
7739,2025-12-04 21:00:04,100.0,0.0,2,2,1,0
7740,2025-12-04 21:05:04,100.0,0.0,2,2,1,0
7741,2025-12-04 21:10:04,100.0,0.0,2,2,1,0
7742,2025-12-04 21:15:04,100.0,0.0,2,2,1,0
7743,2025-12-04 21:20:04,100.0,0.0,2,2,1,0
7744,2025-12-04 21:25:04,100.0,0.0,2,2,1,0
7745,2025-12-04 21:30:04,100.0,0.0,2,2,1,0
7746,2025-12-04 21:35:04,100.0,0.0,2,2,1,0
7747,2025-12-04 21:40:04,100.0,0.0,2,2,1,0
7748,2025-12-04 21:45:04,100.0,0.0,2,2,1,0
7749,2025-12-04 21:50:04,100.0,0.0,2,2,1,0
7750,2025-12-04 21:55:04,100.0,0.0,2,2,1,0
7751,2025-12-04 22:00:04,100.0,0.0,2,2,1,0
7752,2025-12-04 22:05:04,100.0,0.0,2,2,1,0
7753,2025-12-04 22:10:04,100.0,0.0,2,2,1,0
7754,2025-12-04 22:15:04,100.0,0.0,2,2,1,0
7755,2025-12-04 22:20:04,100.0,0.0,2,2,1,0
7756,2025-12-04 22:25:04,100.0,0.0,2,2,1,0
7757,2025-12-04 22:30:04,100.0,0.0,2,2,1,0
7758,2025-12-04 22:35:04,100.0,0.0,2,2,1,0
7759,2025-12-04 22:40:04,100.0,0.0,2,2,1,0
7760,2025-12-04 22:45:04,100.0,0.0,2,2,1,0
7761,2025-12-04 22:50:04,100.0,0.0,2,2,1,0
7762,2025-12-04 22:55:04,100.0,0.0,2,2,1,0
7763,2025-12-05 07:28:15,0.0,0.0,1,0,1,0
7764,2025-12-05 07:33:33,100.0,0.0,3,4,2,0
7765,2025-12-05 07:37:39,0.0,0.0,1,0,1,0
7766,2025-12-05 07:38:33,100.0,0.0,3,4,2,0
7767,2025-12-05 07:42:39,0.0,0.0,1,0,1,0
7768,2025-12-05 07:43:33,100.0,0.0,3,4,2,0
7769,2025-12-05 07:47:39,0.0,0.0,1,0,1,0
7770,2025-12-05 07:48:33,100.0,0.0,3,4,2,0
7771,2025-12-05 07:52:39,0.0,0.0,1,0,1,0
7772,2025-12-05 07:53:33,100.0,0.0,3,4,2,0
7773,2025-12-05 07:57:39,0.0,0.0,1,0,1,0
7774,2025-12-05 07:58:33,100.0,0.0,3,4,2,0
7775,2025-12-05 08:02:39,0.0,0.0,1,0,1,0
7776,2025-12-05 08:03:33,100.0,0.0,3,4,2,0
7777,2025-12-05 08:07:39,0.0,0.0,1,0,1,0
7778,2025-12-05 08:08:33,100.0,0.0,3,4,2,0
7779,2025-12-05 08:12:39,0.0,0.0,1,0,1,0
7780,2025-12-05 08:13:33,100.0,0.0,3,4,2,0
7781,2025-12-05 08:17:39,0.0,0.0,1,0,1,0
7782,2025-12-05 08:18:33,100.0,0.0,3,4,2,0
7783,2025-12-05 08:22:39,0.0,0.0,1,0,1,0
7784,2025-12-05 08:23:33,100.0,0.0,3,4,2,0
7785,2025-12-05 08:27:39,0.0,0.0,1,0,1,0
7786,2025-12-05 08:28:33,100.0,0.0,3,4,2,0
7787,2025-12-05 08:32:39,0.0,0.0,1,0,1,0
7788,2025-12-05 08:33:33,100.0,0.0,3,4,2,0
7789,2025-12-05 08:37:39,0.0,0.0,1,0,1,0
7790,2025-12-05 08:38:33,100.0,0.0,3,4,2,0
7791,2025-12-05 08:42:39,0.0,0.0,1,0,1,0
7792,2025-12-05 08:43:33,100.0,0.0,3,4,2,0
7793,2025-12-05 08:46:14,0.0,0.0,1,0,1,0
7794,2025-12-05 08:47:13,0.0,0.0,1,0,1,0
7795,2025-12-05 08:47:18,0.0,0.0,1,0,1,0
7796,2025-12-05 08:56:48,0.0,0.0,1,0,1,0
7797,2025-12-05 08:56:55,0.0,0.0,1,0,1,0
7798,2025-12-05 08:56:55,0.0,0.0,1,0,1,0
7799,2025-12-05 08:56:58,0.0,0.0,1,0,1,0
7800,2025-12-05 08:56:59,0.0,0.0,1,0,1,0
7801,2025-12-06 14:00:18,0.0,0.0,1,0,1,0
7802,2025-12-06 14:01:05,100.0,0.0,2,3,1,0
7803,2025-12-06 14:06:06,100.0,0.0,4,7,1,0
7804,2025-12-06 14:06:06,100.0,0.0,4,7,1,0
7805,2025-12-06 14:11:05,100.0,0.0,4,7,1,0
7806,2025-12-06 14:16:06,100.0,0.0,4,7,1,0
7807,2025-12-06 14:16:06,100.0,0.0,4,7,1,0
7808,2025-12-06 14:21:05,100.0,0.0,4,7,1,0
7809,2025-12-06 14:26:05,100.0,0.0,4,7,1,0
7810,2025-12-06 14:31:05,100.0,0.0,4,7,1,0
7811,2025-12-06 14:36:05,100.0,0.0,4,7,1,0
7812,2025-12-06 14:41:05,100.0,0.0,4,7,1,0
7813,2025-12-06 14:46:05,100.0,0.0,4,7,1,0
7814,2025-12-06 14:51:05,100.0,0.0,4,7,1,0
7815,2025-12-06 14:56:05,100.0,0.0,4,7,1,0
7816,2025-12-06 15:01:05,100.0,0.0,4,7,1,0
7817,2025-12-06 15:11:05,100.0,0.0,4,7,1,0
7818,2025-12-06 15:16:15,100.0,0.0,4,7,1,0
7819,2025-12-06 15:21:18,100.0,0.0,4,7,1,0
7820,2025-12-06 15:21:18,100.0,0.0,4,7,1,0
7821,2025-12-06 15:21:18,100.0,0.0,4,7,1,0
7822,2025-12-06 15:21:18,100.0,0.0,4,7,1,0
7823,2025-12-06 15:21:18,100.0,0.0,4,7,1,0
7824,2025-12-06 15:21:18,100.0,0.0,4,7,1,0
7825,2025-12-06 15:21:18,100.0,0.0,4,7,1,0
7826,2025-12-06 15:21:18,100.0,0.0,4,7,1,0
7827,2025-12-06 15:21:18,100.0,0.0,4,7,1,0
7828,2025-12-06 15:21:18,100.0,0.0,4,7,1,0
7829,2025-12-06 15:21:18,100.0,0.0,4,7,1,0
7830,2025-12-06 15:21:18,100.0,0.0,4,7,1,0
7831,2025-12-06 15:21:19,100.0,0.0,4,7,1,0
7832,2025-12-06 15:26:05,100.0,0.0,4,7,1,0
7833,2025-12-06 15:31:05,100.0,0.0,4,7,1,0
7834,2025-12-06 15:36:10,100.0,0.0,4,6,1,0
7835,2025-12-06 15:36:14,100.0,0.0,4,6,1,0
7836,2025-12-06 15:36:14,100.0,0.0,4,6,1,0
7837,2025-12-06 15:36:14,100.0,0.0,4,6,1,0
7838,2025-12-06 15:36:14,100.0,0.0,4,6,1,0
7839,2025-12-06 15:46:05,100.0,0.0,4,6,1,0
7840,2025-12-06 15:51:07,100.0,0.0,4,6,1,0
7841,2025-12-06 15:51:07,100.0,0.0,4,6,1,0
7842,2025-12-06 15:56:05,100.0,0.0,4,6,1,0
7843,2025-12-06 15:59:24,0.0,0.0,1,0,1,0
7844,2025-12-06 16:00:04,0.0,0.0,1,0,1,0
7845,2025-12-06 16:00:04,0.0,0.0,1,0,1,0
7846,2025-12-06 16:00:04,0.0,0.0,1,0,1,0
7847,2025-12-06 16:00:04,0.0,0.0,1,0,1,0
7848,2025-12-06 16:04:23,0.0,0.0,1,0,1,0
7849,2025-12-06 16:05:00,0.0,0.0,1,0,1,0
7850,2025-12-06 16:06:05,100.0,0.0,4,5,1,0
7851,2025-12-06 16:09:33,0.0,0.0,1,0,1,0
7852,2025-12-06 16:09:33,0.0,0.0,1,0,1,0
7853,2025-12-06 16:09:33,0.0,0.0,1,0,1,0
7854,2025-12-06 16:09:33,0.0,0.0,1,0,1,0
7855,2025-12-06 16:09:38,0.0,0.0,1,0,1,0
7856,2025-12-06 16:09:38,0.0,0.0,1,0,1,0
7857,2025-12-06 16:09:38,0.0,0.0,1,0,1,0
7858,2025-12-06 16:09:38,0.0,0.0,1,0,1,0
7859,2025-12-06 16:09:38,0.0,0.0,1,0,1,0
7860,2025-12-06 16:09:38,0.0,0.0,1,0,1,0
7861,2025-12-06 16:10:00,0.0,0.0,1,0,1,0
7862,2025-12-06 16:11:05,100.0,0.0,4,5,1,0
7863,2025-12-06 16:14:23,0.0,0.0,1,0,1,0
7864,2025-12-06 16:15:00,0.0,0.0,1,0,1,0
7865,2025-12-06 16:16:05,100.0,0.0,4,5,1,0
7866,2025-12-06 16:19:23,0.0,0.0,1,0,1,0
7867,2025-12-06 16:20:00,0.0,0.0,1,0,1,0
7868,2025-12-06 16:21:06,100.0,0.0,4,5,1,0
7869,2025-12-06 16:24:23,0.0,0.0,1,0,1,0
7870,2025-12-06 16:25:00,0.0,0.0,1,0,1,0
7871,2025-12-06 16:26:06,100.0,0.0,4,5,1,0
7872,2025-12-06 16:31:06,100.0,0.0,4,4,1,0
7873,2025-12-06 16:36:06,100.0,0.0,4,4,1,0
7874,2025-12-06 16:41:06,100.0,0.0,4,6,1,0
7875,2025-12-06 16:46:06,100.0,0.0,4,6,1,0
7876,2025-12-06 16:51:08,100.0,0.0,4,6,1,0
7877,2025-12-06 16:51:08,100.0,0.0,4,6,1,0
7878,2025-12-06 16:51:08,100.0,0.0,4,6,1,0
7879,2025-12-06 16:56:06,100.0,0.0,4,6,1,0
7880,2025-12-06 17:01:06,100.0,0.0,4,6,1,0
7881,2025-12-06 17:06:13,100.0,0.0,4,6,1,0
7882,2025-12-06 17:06:13,100.0,0.0,4,6,1,0
7883,2025-12-06 17:06:13,100.0,0.0,4,6,1,0
7884,2025-12-06 17:06:13,100.0,0.0,4,6,1,0
7885,2025-12-06 17:06:13,100.0,0.0,4,6,1,0
7886,2025-12-06 17:06:13,100.0,0.0,4,6,1,0
7887,2025-12-06 17:06:13,100.0,0.0,4,6,1,0
7888,2025-12-06 17:06:13,100.0,0.0,4,6,1,0
7889,2025-12-06 17:11:06,100.0,0.0,4,6,1,0
7890,2025-12-06 17:16:06,100.0,0.0,4,6,1,0
7891,2025-12-06 17:21:08,100.0,0.0,4,6,1,0
7892,2025-12-06 17:21:08,100.0,0.0,4,6,1,0
7893,2025-12-06 17:21:08,100.0,0.0,4,6,1,0
7894,2025-12-06 17:26:06,100.0,0.0,4,6,1,0
7895,2025-12-06 17:31:06,100.0,0.0,4,6,1,0
7896,2025-12-06 17:36:29,100.0,0.0,4,6,1,0
7897,2025-12-06 17:36:34,100.0,0.0,4,6,1,0
7898,2025-12-06 17:36:34,100.0,0.0,4,6,1,0
7899,2025-12-06 17:36:34,100.0,0.0,4,6,1,0
7900,2025-12-06 17:36:34,100.0,0.0,4,6,1,0
7901,2025-12-06 17:36:34,100.0,0.0,4,6,1,0
7902,2025-12-06 17:36:34,100.0,0.0,4,6,1,0
7903,2025-12-06 17:36:34,100.0,0.0,4,6,1,0
7904,2025-12-06 17:38:29,0.0,0.0,1,0,2,0
7905,2025-12-06 17:41:06,100.0,0.0,4,6,1,0
7906,2025-12-06 17:43:29,0.0,0.0,1,0,2,0
7907,2025-12-06 17:46:06,100.0,0.0,4,2,1,0
7908,2025-12-06 17:51:06,100.0,0.0,4,2,1,0
7909,2025-12-06 17:56:22,100.0,0.0,4,2,1,0
7910,2025-12-06 17:56:22,100.0,0.0,4,2,1,0
7911,2025-12-06 17:56:22,100.0,0.0,4,2,1,0
7912,2025-12-06 17:56:22,100.0,0.0,4,2,1,0
7913,2025-12-06 17:56:22,100.0,0.0,4,2,1,0
7914,2025-12-06 17:56:22,100.0,0.0,4,2,1,0
7915,2025-12-06 17:56:22,100.0,0.0,4,2,1,0
7916,2025-12-06 17:56:25,100.0,0.0,4,2,1,0
7917,2025-12-06 17:56:25,100.0,0.0,4,2,1,0
7918,2025-12-06 17:56:25,100.0,0.0,4,2,1,0
7919,2025-12-06 17:56:25,100.0,0.0,4,2,1,0
7920,2025-12-06 17:56:25,100.0,0.0,4,2,1,0
7921,2025-12-06 17:56:25,100.0,0.0,4,2,1,0
7922,2025-12-06 17:56:25,100.0,0.0,4,2,1,0
7923,2025-12-06 17:56:25,100.0,0.0,4,2,1,0
7924,2025-12-06 17:56:26,100.0,0.0,4,2,1,0
7925,2025-12-06 18:01:06,100.0,0.0,4,2,1,0
7926,2025-12-06 18:06:08,100.0,0.0,4,2,1,0
7927,2025-12-06 18:06:09,100.0,0.0,4,2,1,0
7928,2025-12-06 18:12:08,100.0,0.0,4,2,1,0
7929,2025-12-06 18:16:06,100.0,0.0,4,2,1,0
7930,2025-12-06 18:21:06,100.0,0.0,4,2,1,0
7931,2025-12-06 18:26:06,100.0,0.0,4,2,1,0
7932,2025-12-06 18:31:06,100.0,0.0,4,2,1,0
7933,2025-12-06 18:36:06,100.0,0.0,4,2,1,0
7934,2025-12-06 18:39:11,0.0,0.0,1,0,1,0
7935,2025-12-06 18:40:31,0.0,0.0,1,0,1,0
7936,2025-12-06 18:45:02,0.0,0.0,1,0,1,0
7937,2025-12-06 18:49:47,0.0,0.0,1,0,1,0
7938,2025-12-06 18:50:03,100.0,0.0,2,2,1,0
7939,2025-12-06 18:50:03,100.0,0.0,2,2,1,0
7940,2025-12-06 19:03:48,100.0,0.0,3,5,1,0
7941,2025-12-06 19:08:48,100.0,0.0,3,6,1,0
7942,2025-12-06 19:13:48,100.0,0.0,3,6,1,0
7943,2025-12-06 19:18:48,100.0,0.0,3,6,1,0
7944,2025-12-06 19:23:49,100.0,0.0,3,6,1,0
7945,2025-12-06 19:28:49,100.0,0.0,3,6,1,0
7946,2025-12-06 19:33:49,100.0,0.0,3,6,1,0
7947,2025-12-06 19:38:49,100.0,0.0,3,6,1,0
7948,2025-12-06 19:43:49,100.0,0.0,3,6,1,0
7949,2025-12-06 19:48:49,100.0,0.0,3,6,1,0
7950,2025-12-06 19:53:49,100.0,0.0,3,6,1,0
7951,2025-12-06 19:58:49,100.0,0.0,3,6,1,0
7952,2025-12-06 20:03:49,100.0,0.0,3,6,1,0
7953,2025-12-06 20:08:49,100.0,0.0,3,6,1,0
7954,2025-12-06 20:13:49,100.0,0.0,3,6,1,0
7955,2025-12-06 20:18:49,100.0,0.0,3,6,1,0
7956,2025-12-06 20:23:49,100.0,0.0,3,6,1,0
7957,2025-12-06 20:28:49,100.0,0.0,3,6,1,0
7958,2025-12-06 20:33:49,100.0,0.0,3,6,1,0
7959,2025-12-06 20:38:49,100.0,0.0,3,6,1,0
7960,2025-12-06 20:43:49,100.0,0.0,3,6,1,0
7961,2025-12-06 20:48:49,100.0,0.0,3,6,1,0
7962,2025-12-06 20:53:49,100.0,0.0,3,6,1,0
7963,2025-12-06 20:58:49,100.0,0.0,3,6,1,0
7964,2025-12-06 21:03:49,100.0,0.0,3,6,1,0
7965,2025-12-06 21:08:49,100.0,0.0,3,6,1,0
7966,2025-12-06 21:13:49,100.0,0.0,3,6,1,0
7967,2025-12-06 21:18:49,100.0,0.0,3,6,1,0
7968,2025-12-06 21:23:49,100.0,0.0,3,6,1,0
