id,timestamp,sucesso,perda,layer,nos,trocas_pai,ult_troca
6283,2025-11-16 07:09:43,100.0,0.0,4,1,1,0
6284,2025-11-16 07:14:43,100.0,0.0,4,1,1,0
6285,2025-11-16 07:19:43,100.0,0.0,4,1,1,0
6286,2025-11-16 07:24:43,100.0,0.0,4,1,1,0
6287,2025-11-16 07:29:43,100.0,0.0,4,1,1,0
6288,2025-11-16 07:34:43,100.0,0.0,4,1,1,0
6289,2025-11-16 07:39:43,100.0,0.0,4,1,1,0
6290,2025-11-16 07:44:43,100.0,0.0,4,1,1,0
6291,2025-11-16 07:49:43,100.0,0.0,4,1,1,0
6292,2025-11-16 07:54:43,100.0,0.0,4,1,1,0
6293,2025-11-16 07:59:43,100.0,0.0,4,1,1,0
6294,2025-11-16 08:04:43,100.0,0.0,4,1,1,0
6295,2025-11-16 08:09:43,100.0,0.0,4,1,1,0
6296,2025-11-16 08:14:43,100.0,0.0,4,1,1,0
6297,2025-11-16 08:19:43,100.0,0.0,4,1,1,0
6298,2025-11-16 08:24:43,100.0,0.0,4,1,1,0
6299,2025-11-16 08:29:44,100.0,0.0,4,1,1,0
6300,2025-11-16 08:34:44,100.0,0.0,4,1,1,0
6301,2025-11-16 08:37:10,0.0,0.0,1,0,1,0
6302,2025-11-16 08:42:10,0.0,0.0,1,0,1,0
6303,2025-11-16 08:47:10,0.0,0.0,1,0,1,0
6304,2025-11-16 08:52:10,0.0,0.0,1,0,1,0
6305,2025-11-16 08:57:10,0.0,0.0,1,0,1,0
6306,2025-11-16 09:02:10,0.0,0.0,1,0,1,0
6307,2025-11-16 09:07:10,100.0,0.0,2,4,1,0
6308,2025-11-16 09:12:10,100.0,0.0,2,4,1,0
6309,2025-11-16 09:17:10,100.0,0.0,2,4,1,0
6310,2025-11-16 09:22:10,100.0,0.0,2,4,1,0
6311,2025-11-16 09:27:10,100.0,0.0,2,4,1,0
6312,2025-11-16 09:32:11,100.0,0.0,2,4,1,0
6313,2025-11-16 09:37:11,100.0,0.0,2,4,1,0
6314,2025-11-16 09:42:11,100.0,0.0,2,4,1,0
6315,2025-11-16 09:47:11,100.0,0.0,2,4,1,0
6316,2025-11-16 09:52:11,100.0,0.0,2,4,1,0
6317,2025-11-16 09:57:11,100.0,0.0,2,4,1,0
6318,2025-11-16 10:02:11,100.0,0.0,2,4,1,0
6319,2025-11-16 10:07:11,100.0,0.0,2,4,1,0
6320,2025-11-16 10:12:11,100.0,0.0,2,4,1,0
6321,2025-11-16 10:17:11,100.0,0.0,2,4,1,0
6322,2025-11-16 10:22:11,100.0,0.0,2,4,1,0
6323,2025-11-16 10:27:11,100.0,0.0,2,4,1,0
6324,2025-11-16 10:32:11,100.0,0.0,2,4,1,0
6325,2025-11-16 10:37:11,100.0,0.0,2,4,1,0
6326,2025-11-16 10:42:11,100.0,0.0,2,4,1,0
6327,2025-11-16 10:47:11,100.0,0.0,2,4,1,0
6328,2025-11-16 10:52:11,100.0,0.0,2,4,1,0
6329,2025-11-16 10:57:11,100.0,0.0,2,4,1,0
6330,2025-11-16 11:02:11,100.0,0.0,2,4,1,0
6331,2025-11-16 11:07:11,100.0,0.0,2,4,1,0
6332,2025-11-16 11:12:11,100.0,0.0,2,4,1,0
6333,2025-11-16 11:17:11,100.0,0.0,2,4,1,0
6334,2025-11-16 11:22:11,100.0,0.0,2,4,1,0
6335,2025-11-16 11:27:11,100.0,0.0,2,4,1,0
6336,2025-11-16 11:32:11,100.0,0.0,2,4,1,0
6337,2025-11-16 11:37:11,100.0,0.0,2,4,1,0
6338,2025-11-16 11:42:12,100.0,0.0,2,4,1,0
6339,2025-11-16 11:47:12,100.0,0.0,2,4,1,0
6340,2025-11-16 11:52:12,100.0,0.0,2,4,1,0
6341,2025-11-16 11:57:12,100.0,0.0,2,4,1,0
6342,2025-11-16 12:02:12,100.0,0.0,2,4,1,0
6343,2025-11-16 12:07:12,100.0,0.0,2,4,1,0
6344,2025-11-16 12:12:12,100.0,0.0,2,4,1,0
6345,2025-11-16 12:17:12,100.0,0.0,2,4,1,0
6346,2025-11-16 12:22:12,100.0,0.0,2,4,1,0
6347,2025-11-16 12:27:12,100.0,0.0,2,4,1,0
6348,2025-11-16 12:32:12,100.0,0.0,2,4,1,0
6349,2025-11-16 12:37:12,100.0,0.0,2,4,1,0
6350,2025-11-16 12:42:12,100.0,0.0,2,4,1,0
6351,2025-11-16 12:47:12,100.0,0.0,2,4,1,0
6352,2025-11-16 12:52:12,100.0,0.0,2,4,1,0
6353,2025-11-16 12:57:12,100.0,0.0,2,4,1,0
6354,2025-11-16 13:02:12,100.0,0.0,2,4,1,0
6355,2025-11-16 13:07:12,100.0,0.0,2,4,1,0
6356,2025-11-16 13:12:12,100.0,0.0,2,4,1,0
6357,2025-11-16 13:17:12,100.0,0.0,2,4,1,0
