id,timestamp,sucesso,perda,layer,nos,trocas_pai,ult_troca
7461,2025-11-29 07:50:22,0.0,0.0,1,0,1,0
7462,2025-11-29 07:55:22,100.0,0.0,2,2,1,0
7463,2025-11-29 08:00:21,100.0,0.0,2,2,1,0
7464,2025-11-29 08:05:22,100.0,0.0,2,2,1,0
7465,2025-11-29 08:10:22,100.0,0.0,2,2,1,0
7466,2025-11-29 08:15:22,100.0,0.0,2,2,1,0
7467,2025-11-29 08:20:22,100.0,0.0,2,2,1,0
7468,2025-11-29 08:25:22,100.0,0.0,2,2,1,0
7469,2025-11-29 08:27:18,0.0,0.0,1,0,1,0
7470,2025-11-29 08:28:19,0.0,0.0,1,0,1,0
7471,2025-11-29 08:30:42,0.0,0.0,1,0,1,0
7472,2025-11-29 08:35:41,100.0,0.0,2,2,1,0
7473,2025-11-29 08:40:41,100.0,0.0,2,2,1,0
7474,2025-11-29 08:45:41,100.0,0.0,2,2,1,0
7475,2025-11-29 08:50:41,100.0,0.0,2,2,1,0
7476,2025-11-29 08:55:41,100.0,0.0,2,2,1,0
7477,2025-11-29 09:00:41,100.0,0.0,2,2,1,0
7478,2025-11-29 09:05:41,100.0,0.0,2,2,1,0
7479,2025-11-29 09:10:41,100.0,0.0,2,2,1,0
7480,2025-11-29 09:15:41,100.0,0.0,2,2,1,0
7481,2025-11-29 09:20:42,100.0,0.0,2,2,1,0
7482,2025-11-29 09:25:42,100.0,0.0,2,2,1,0
7483,2025-11-29 09:30:42,100.0,0.0,2,2,1,0
7484,2025-11-29 09:35:42,100.0,0.0,2,2,1,0
7485,2025-11-29 09:40:42,100.0,0.0,2,2,1,0
7486,2025-11-29 09:45:42,100.0,0.0,2,2,1,0
7487,2025-11-29 09:50:42,100.0,0.0,2,2,1,0
7488,2025-11-29 09:55:42,100.0,0.0,2,2,1,0
7489,2025-11-29 10:00:42,100.0,0.0,2,2,1,0
7490,2025-11-29 10:05:42,100.0,0.0,2,2,1,0
7491,2025-11-29 10:10:42,100.0,0.0,2,2,1,0
7492,2025-11-29 10:15:42,100.0,0.0,2,2,1,0
7493,2025-11-29 10:20:42,100.0,0.0,2,2,1,0
7494,2025-11-29 10:25:42,100.0,0.0,2,2,1,0
7495,2025-11-29 14:30:42,0.0,0.0,1,0,1,0
7496,2025-11-29 14:35:42,100.0,0.0,2,2,1,0
7497,2025-11-29 14:40:42,100.0,0.0,2,2,1,0
7498,2025-11-29 14:45:42,100.0,0.0,2,2,1,0
7499,2025-11-29 14:50:42,100.0,0.0,2,2,1,0
7500,2025-11-29 14:55:42,100.0,0.0,2,2,1,0
7501,2025-11-29 15:00:42,100.0,0.0,2,2,1,0
7502,2025-11-29 15:05:42,100.0,0.0,2,2,1,0
7503,2025-11-29 15:10:42,100.0,0.0,2,2,1,0
7504,2025-11-29 15:15:42,100.0,0.0,2,2,1,0
7505,2025-11-29 15:20:43,100.0,0.0,2,2,1,0
7506,2025-11-29 15:25:42,100.0,0.0,2,2,1,0
7507,2025-11-29 15:30:43,100.0,0.0,2,2,1,0
7508,2025-11-29 15:35:43,100.0,0.0,2,2,1,0
7509,2025-11-29 15:40:43,100.0,0.0,2,2,1,0
7510,2025-11-29 15:45:43,100.0,0.0,2,2,1,0
7511,2025-11-29 15:52:04,0.0,0.0,1,0,2,0
7512,2025-11-29 15:56:54,0.0,0.0,1,0,2,0
7513,2025-11-29 16:03:56,0.0,0.0,1,0,1,0
7514,2025-11-29 16:04:23,0.0,0.0,1,0,1,0
7515,2025-11-29 16:07:00,0.0,0.0,1,0,1,0
7516,2025-11-29 16:09:07,0.0,0.0,1,0,1,0
7517,2025-11-29 16:09:29,0.0,0.0,1,0,1,0
7518,2025-11-29 16:11:42,0.0,0.0,1,0,1,0
7519,2025-11-29 16:13:37,0.0,0.0,1,0,1,0
7520,2025-11-29 16:17:47,0.0,0.0,1,0,1,0
7521,2025-11-29 16:18:37,0.0,0.0,1,0,1,0
7522,2025-11-29 16:19:44,0.0,0.0,1,0,1,0
7523,2025-11-29 16:20:05,0.0,0.0,1,0,1,0
7524,2025-11-29 16:24:43,100.0,0.0,2,2,1,0
7525,2025-11-29 16:29:43,100.0,0.0,2,2,1,0
7526,2025-11-29 16:34:44,100.0,0.0,2,2,1,0
7527,2025-11-29 16:39:44,100.0,0.0,2,2,1,0
7528,2025-11-29 16:44:43,100.0,0.0,2,2,1,0
7529,2025-11-29 16:49:43,100.0,0.0,2,2,1,0
7530,2025-11-29 16:54:44,100.0,0.0,2,2,1,0
7531,2025-11-29 16:59:44,100.0,0.0,2,2,1,0
7532,2025-11-29 17:04:44,100.0,0.0,2,2,1,0
7533,2025-11-29 17:09:44,100.0,0.0,2,2,1,0
