id,timestamp,mac,temp_interna,free_heap,cpu_total,cpu_idle
4222,2025-11-29 15:05:42,40:4c:ca:5e:09:2c,40.6,209344,0.88,99.12
4223,2025-11-29 15:07:34,40:4c:ca:5d:f3:b8,40.7,235320,0.93,0.0
4224,2025-11-29 15:10:43,40:4c:ca:5e:09:2c,40.6,209344,0.87,99.13
4225,2025-11-29 15:12:34,40:4c:ca:5d:f3:b8,41.7,235320,0.91,0.0
4226,2025-11-29 15:15:43,40:4c:ca:5e:09:2c,40.6,209300,0.86,99.14
4227,2025-11-29 15:17:34,40:4c:ca:5d:f3:b8,41.7,235320,0.9,0.0
4228,2025-11-29 15:20:43,40:4c:ca:5e:09:2c,40.6,209112,0.86,99.14
4229,2025-11-29 15:22:35,40:4c:ca:5d:f3:b8,41.7,235320,0.89,0.0
4230,2025-11-29 15:25:43,40:4c:ca:5e:09:2c,40.6,209112,0.85,99.15
4231,2025-11-29 15:27:34,40:4c:ca:5d:f3:b8,41.7,235320,0.88,0.0
4232,2025-11-29 15:30:43,40:4c:ca:5e:09:2c,40.6,209092,0.85,99.15
4233,2025-11-29 15:32:34,40:4c:ca:5d:f3:b8,41.7,235524,0.86,0.0
4234,2025-11-29 15:35:43,40:4c:ca:5e:09:2c,40.6,209112,0.85,99.15
4235,2025-11-29 15:37:34,40:4c:ca:5d:f3:b8,40.7,235320,0.85,0.0
4236,2025-11-29 15:40:43,40:4c:ca:5e:09:2c,40.6,209112,0.84,99.16
4237,2025-11-29 15:42:34,40:4c:ca:5d:f3:b8,40.7,235320,0.84,0.0
4238,2025-11-29 15:45:43,40:4c:ca:5e:09:2c,40.6,209112,18.27,81.73
4239,2025-11-29 15:47:34,40:4c:ca:5d:f3:b8,41.7,235320,18.08,0.0
4240,2025-11-29 15:56:54,40:4c:ca:5d:f3:b8,41.7,211928,5.39,94.61
4241,2025-11-29 16:03:56,40:4c:ca:5e:09:2c,29.6,212168,97.66,2.34
4242,2025-11-29 16:04:23,40:4c:ca:5d:f3:b8,35.7,212100,97.18,2.82
4243,2025-11-29 16:07:00,40:4c:ca:5d:f3:b8,38.7,212088,97.07,2.93
4244,2025-11-29 16:09:06,40:4c:ca:5e:09:2c,40.6,212056,96.94,3.06
4245,2025-11-29 16:09:28,40:4c:ca:5d:f3:b8,31.7,212060,98.15,1.85
4246,2025-11-29 16:11:42,40:4c:ca:5d:f3:b8,38.7,212168,96.94,3.06
4247,2025-11-29 16:13:37,40:4c:ca:5e:09:2c,42.6,212144,96.98,3.02
4248,2025-11-29 16:17:47,40:4c:ca:5d:f3:b8,33.7,212712,98.18,1.82
4249,2025-11-29 16:18:37,40:4c:ca:5e:09:2c,42.6,212840,1.22,98.78
4250,2025-11-29 16:19:43,40:4c:ca:5e:09:2c,42.6,212056,96.85,3.15
4251,2025-11-29 16:20:05,40:4c:ca:5d:f3:b8,39.7,212060,95.78,4.22
4252,2025-11-29 16:21:43,40:4c:ca:5d:f3:b8,37.7,235696,97.02,0.0
4253,2025-11-29 16:24:44,40:4c:ca:5e:09:2c,40.6,209184,1.39,98.61
4254,2025-11-29 16:26:43,40:4c:ca:5d:f3:b8,39.7,235376,1.25,0.0
4255,2025-11-29 16:29:44,40:4c:ca:5e:09:2c,40.6,209152,1.09,98.91
4256,2025-11-29 16:31:43,40:4c:ca:5d:f3:b8,39.7,235400,0.98,0.0
4257,2025-11-29 16:34:44,40:4c:ca:5e:09:2c,40.6,209152,0.99,99.01
4258,2025-11-29 16:36:43,40:4c:ca:5d:f3:b8,40.7,235564,0.89,0.0
4259,2025-11-29 16:39:44,40:4c:ca:5e:09:2c,40.6,209152,0.94,99.06
4260,2025-11-29 16:41:43,40:4c:ca:5d:f3:b8,39.7,235352,0.85,0.0
4261,2025-11-29 16:44:44,40:4c:ca:5e:09:2c,41.6,209152,0.91,99.09
4262,2025-11-29 16:46:43,40:4c:ca:5d:f3:b8,39.7,235352,0.81,0.0
4263,2025-11-29 16:49:44,40:4c:ca:5e:09:2c,41.6,209152,0.89,99.11
4264,2025-11-29 16:51:43,40:4c:ca:5d:f3:b8,39.7,235356,0.8,0.0
4265,2025-11-29 16:54:44,40:4c:ca:5e:09:2c,41.6,209148,0.87,99.13
4266,2025-11-29 16:56:43,40:4c:ca:5d:f3:b8,40.7,235352,0.79,0.0
4267,2025-11-29 16:59:44,40:4c:ca:5e:09:2c,41.6,209148,0.86,99.14
4268,2025-11-29 17:04:44,40:4c:ca:5e:09:2c,47.6,211780,0.91,99.09
4269,2025-11-29 17:09:44,40:4c:ca:5e:09:2c,42.6,211780,0.9,99.1
