id,timestamp,mac,rssi,mac_pai
12011,2025-10-18 19:29:53,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12012,2025-10-18 19:33:17,40:4c:ca:5d:e6:e8,-57,null
12013,2025-10-18 19:34:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12014,2025-10-18 19:38:17,40:4c:ca:5d:e6:e8,-58,null
12015,2025-10-18 19:39:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12016,2025-10-18 19:43:16,40:4c:ca:5d:e6:e8,-57,null
12017,2025-10-18 19:44:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12018,2025-10-18 19:48:17,40:4c:ca:5d:e6:e8,-57,null
12019,2025-10-18 19:49:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12020,2025-10-18 19:53:17,40:4c:ca:5d:e6:e8,-57,null
12021,2025-10-18 19:54:53,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12022,2025-10-18 19:58:17,40:4c:ca:5d:e6:e8,-56,null
12023,2025-10-18 19:59:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12024,2025-10-18 20:03:17,40:4c:ca:5d:e6:e8,-56,null
12025,2025-10-18 20:04:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12026,2025-10-18 20:08:17,40:4c:ca:5d:e6:e8,-56,null
12027,2025-10-18 20:09:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12028,2025-10-18 20:13:17,40:4c:ca:5d:e6:e8,-57,null
12029,2025-10-18 20:14:53,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12030,2025-10-18 20:18:17,40:4c:ca:5d:e6:e8,-57,null
12031,2025-10-18 20:19:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12032,2025-10-18 20:23:17,40:4c:ca:5d:e6:e8,-56,null
12033,2025-10-18 20:24:53,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12034,2025-10-18 20:28:17,40:4c:ca:5d:e6:e8,-56,null
12035,2025-10-18 20:29:53,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12036,2025-10-18 20:33:17,40:4c:ca:5d:e6:e8,-56,null
12037,2025-10-18 20:34:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12038,2025-10-18 20:38:17,40:4c:ca:5d:e6:e8,-56,null
12039,2025-10-18 20:39:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12040,2025-10-18 20:43:17,40:4c:ca:5d:e6:e8,-57,null
12041,2025-10-18 20:44:53,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12042,2025-10-18 20:48:17,40:4c:ca:5d:e6:e8,-56,null
12043,2025-10-18 20:49:53,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12044,2025-10-18 20:53:17,40:4c:ca:5d:e6:e8,-57,null
12045,2025-10-18 20:54:53,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12046,2025-10-18 20:58:17,40:4c:ca:5d:e6:e8,-56,null
12047,2025-10-18 20:59:53,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12048,2025-10-18 21:03:17,40:4c:ca:5d:e6:e8,-57,null
12049,2025-10-18 21:04:53,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12050,2025-10-18 21:08:17,40:4c:ca:5d:e6:e8,-51,null
12051,2025-10-18 21:09:53,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12052,2025-10-18 21:13:17,40:4c:ca:5d:e6:e8,-55,null
12053,2025-10-18 21:14:53,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12054,2025-10-18 21:18:17,40:4c:ca:5d:e6:e8,-56,null
12055,2025-10-18 21:19:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12056,2025-10-18 21:23:17,40:4c:ca:5d:e6:e8,-57,null
12057,2025-10-18 21:24:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12058,2025-10-18 21:28:17,40:4c:ca:5d:e6:e8,-56,null
12059,2025-10-18 21:29:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12060,2025-10-18 21:33:17,40:4c:ca:5d:e6:e8,-56,null
12061,2025-10-18 21:34:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12062,2025-10-18 21:38:17,40:4c:ca:5d:e6:e8,-56,null
12063,2025-10-18 21:39:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12064,2025-10-18 21:43:17,40:4c:ca:5d:e6:e8,-57,null
12065,2025-10-18 21:44:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12066,2025-10-18 21:48:17,40:4c:ca:5d:e6:e8,-56,null
12067,2025-10-18 21:49:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12068,2025-10-18 21:53:17,40:4c:ca:5d:e6:e8,-56,null
12069,2025-10-18 21:54:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12070,2025-10-18 21:58:17,40:4c:ca:5d:e6:e8,-56,null
12071,2025-10-18 21:59:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12072,2025-10-18 22:03:17,40:4c:ca:5d:e6:e8,-56,null
12073,2025-10-18 22:04:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12074,2025-10-18 22:08:17,40:4c:ca:5d:e6:e8,-56,null
12075,2025-10-18 22:09:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12076,2025-10-18 22:13:17,40:4c:ca:5d:e6:e8,-56,null
12077,2025-10-18 22:14:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12078,2025-10-18 22:18:17,40:4c:ca:5d:e6:e8,-56,null
12079,2025-10-18 22:19:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12080,2025-10-18 22:23:17,40:4c:ca:5d:e6:e8,-56,null
12081,2025-10-18 22:24:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12082,2025-10-18 22:28:17,40:4c:ca:5d:e6:e8,-56,null
12083,2025-10-18 22:29:53,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:e6:e9
12084,2025-10-18 22:33:17,40:4c:ca:5d:e6:e8,-55,null
12085,2025-10-18 22:34:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12086,2025-10-18 22:38:17,40:4c:ca:5d:e6:e8,-56,null
12087,2025-10-18 22:39:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12088,2025-10-18 22:43:17,40:4c:ca:5d:e6:e8,-57,null
12089,2025-10-18 22:44:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12090,2025-10-18 22:48:17,40:4c:ca:5d:e6:e8,-56,null
12091,2025-10-18 22:49:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12092,2025-10-18 22:53:17,40:4c:ca:5d:e6:e8,-55,null
12093,2025-10-18 22:54:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12094,2025-10-18 22:58:17,40:4c:ca:5d:e6:e8,-55,null
12095,2025-10-18 22:59:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12096,2025-10-18 23:03:17,40:4c:ca:5d:e6:e8,-56,null
12097,2025-10-18 23:04:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12098,2025-10-18 23:08:17,40:4c:ca:5d:e6:e8,-56,null
12099,2025-10-18 23:09:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12100,2025-10-18 23:13:17,40:4c:ca:5d:e6:e8,-57,null
12101,2025-10-18 23:14:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12102,2025-10-18 23:18:17,40:4c:ca:5d:e6:e8,-56,null
12103,2025-10-18 23:19:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12104,2025-10-18 23:23:17,40:4c:ca:5d:e6:e8,-57,null
12105,2025-10-18 23:24:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12106,2025-10-18 23:28:17,40:4c:ca:5d:e6:e8,-57,null
12107,2025-10-18 23:29:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12108,2025-10-18 23:33:17,40:4c:ca:5d:e6:e8,-56,null
12109,2025-10-18 23:34:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12110,2025-10-18 23:38:17,40:4c:ca:5d:e6:e8,-57,null
12111,2025-10-18 23:39:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12112,2025-10-18 23:43:17,40:4c:ca:5d:e6:e8,-57,null
12113,2025-10-18 23:44:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12114,2025-10-18 23:48:17,40:4c:ca:5d:e6:e8,-59,null
12115,2025-10-18 23:49:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12116,2025-10-18 23:53:17,40:4c:ca:5d:e6:e8,-58,null
12117,2025-10-18 23:54:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12118,2025-10-18 23:58:17,40:4c:ca:5d:e6:e8,-56,null
12119,2025-10-18 23:59:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12120,2025-10-19 00:03:17,40:4c:ca:5d:e6:e8,-56,null
12121,2025-10-19 00:04:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12122,2025-10-19 00:08:17,40:4c:ca:5d:e6:e8,-57,null
12123,2025-10-19 00:09:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12124,2025-10-19 00:13:17,40:4c:ca:5d:e6:e8,-55,null
12125,2025-10-19 00:14:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12126,2025-10-19 00:18:17,40:4c:ca:5d:e6:e8,-57,null
12127,2025-10-19 00:19:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12128,2025-10-19 00:23:17,40:4c:ca:5d:e6:e8,-57,null
12129,2025-10-19 00:24:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12130,2025-10-19 00:28:17,40:4c:ca:5d:e6:e8,-57,null
12131,2025-10-19 00:29:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12132,2025-10-19 00:33:17,40:4c:ca:5d:e6:e8,-57,null
12133,2025-10-19 00:34:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12134,2025-10-19 00:38:17,40:4c:ca:5d:e6:e8,-57,null
12135,2025-10-19 00:39:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12136,2025-10-19 00:43:18,40:4c:ca:5d:e6:e8,-57,null
12137,2025-10-19 00:44:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12138,2025-10-19 00:48:18,40:4c:ca:5d:e6:e8,-57,null
12139,2025-10-19 00:49:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12140,2025-10-19 00:53:18,40:4c:ca:5d:e6:e8,-58,null
12141,2025-10-19 00:54:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12142,2025-10-19 00:58:18,40:4c:ca:5d:e6:e8,-57,null
12143,2025-10-19 00:59:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12144,2025-10-19 01:03:18,40:4c:ca:5d:e6:e8,-56,null
12145,2025-10-19 01:04:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12146,2025-10-19 01:08:18,40:4c:ca:5d:e6:e8,-57,null
12147,2025-10-19 01:09:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12148,2025-10-19 01:13:18,40:4c:ca:5d:e6:e8,-57,null
12149,2025-10-19 01:14:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12150,2025-10-19 01:18:18,40:4c:ca:5d:e6:e8,-57,null
12151,2025-10-19 01:19:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12152,2025-10-19 01:23:18,40:4c:ca:5d:e6:e8,-58,null
12153,2025-10-19 01:24:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12154,2025-10-19 01:28:18,40:4c:ca:5d:e6:e8,-58,null
12155,2025-10-19 01:29:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12156,2025-10-19 01:33:18,40:4c:ca:5d:e6:e8,-57,null
12157,2025-10-19 01:34:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12158,2025-10-19 01:38:18,40:4c:ca:5d:e6:e8,-57,null
12159,2025-10-19 01:39:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12160,2025-10-19 01:43:18,40:4c:ca:5d:e6:e8,-58,null
12161,2025-10-19 01:44:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12162,2025-10-19 01:48:18,40:4c:ca:5d:e6:e8,-57,null
12163,2025-10-19 01:49:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12164,2025-10-19 01:53:18,40:4c:ca:5d:e6:e8,-57,null
12165,2025-10-19 01:54:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12166,2025-10-19 01:58:18,40:4c:ca:5d:e6:e8,-57,null
12167,2025-10-19 01:59:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12168,2025-10-19 02:03:18,40:4c:ca:5d:e6:e8,-57,null
12169,2025-10-19 02:04:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12170,2025-10-19 02:08:18,40:4c:ca:5d:e6:e8,-57,null
12171,2025-10-19 02:09:24,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12172,2025-10-19 02:13:18,40:4c:ca:5d:e6:e8,-58,null
12173,2025-10-19 02:14:25,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12174,2025-10-19 02:18:18,40:4c:ca:5d:e6:e8,-57,null
12175,2025-10-19 02:19:24,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12176,2025-10-19 02:23:18,40:4c:ca:5d:e6:e8,-58,null
12177,2025-10-19 02:24:25,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12178,2025-10-19 02:28:18,40:4c:ca:5d:e6:e8,-57,null
12179,2025-10-19 02:29:25,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12180,2025-10-19 02:33:18,40:4c:ca:5d:e6:e8,-57,null
12181,2025-10-19 02:34:25,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12182,2025-10-19 02:38:18,40:4c:ca:5d:e6:e8,-56,null
12183,2025-10-19 02:39:25,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12184,2025-10-19 02:43:18,40:4c:ca:5d:e6:e8,-57,null
12185,2025-10-19 02:44:25,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12186,2025-10-19 02:48:18,40:4c:ca:5d:e6:e8,-57,null
12187,2025-10-19 02:49:25,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12188,2025-10-19 02:53:18,40:4c:ca:5d:e6:e8,-58,null
12189,2025-10-19 02:54:25,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12190,2025-10-19 02:58:18,40:4c:ca:5d:e6:e8,-57,null
12191,2025-10-19 02:59:25,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12192,2025-10-19 03:03:18,40:4c:ca:5d:e6:e8,-57,null
12193,2025-10-19 03:04:25,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12194,2025-10-19 03:08:18,40:4c:ca:5d:e6:e8,-58,null
12195,2025-10-19 03:09:25,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12196,2025-10-19 03:13:18,40:4c:ca:5d:e6:e8,-57,null
12197,2025-10-19 03:14:25,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12198,2025-10-19 03:18:18,40:4c:ca:5d:e6:e8,-57,null
12199,2025-10-19 03:19:25,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:e6:e9
12200,2025-10-19 03:23:18,40:4c:ca:5d:e6:e8,-58,null
12201,2025-10-19 03:24:25,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12202,2025-10-19 03:28:18,40:4c:ca:5d:e6:e8,-57,null
12203,2025-10-19 03:29:25,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12204,2025-10-19 03:33:18,40:4c:ca:5d:e6:e8,-58,null
12205,2025-10-19 03:34:25,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12206,2025-10-19 03:38:18,40:4c:ca:5d:e6:e8,-58,null
12207,2025-10-19 03:39:25,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:e6:e9
12208,2025-10-19 03:43:18,40:4c:ca:5d:e6:e8,-57,null
